Design,Initial_Area,Initial_Delay,Initial_QoR,Recipe,Tool1,Tool2,Tool3,Tool4,Tool5,Tool6,Tool7,Tool8,Tool9,Tool10,Tool11,Tool12,Tool13,Tool14,Tool15,Tool16,Tool17,Tool18,Tool19,Tool20,Final_Area,Final_Delay,Final_QoR
pci_orig.bench,13074.12,465.75,6079410,"b;b;rfz;b;f;st;rs;b;rfz;rwz;st;rwz;b;rs;rs;rw;rf;rfz;rw;rw",1,1,8,1,7,5,4,1,8,6,5,6,1,4,4,2,3,8,2,2,11913.63,419.34,4991547
pci_orig.bench,13074.12,465.75,6079410,"b;rfz;f;f;rf;st;b;rf;f;st;rf;rf;rf;rf;st;rs;st;rs;f;rfz",1,8,7,7,3,5,1,3,7,5,3,3,3,3,5,4,5,4,7,8,11813.42,465.75,5493045
pci_orig.bench,13074.12,465.75,6079410,"st;rwz;f;st;rs;rf;rfz;rs;b;rs;rfz;st;rs;f;rs;st;rw;b;f;rf",5,6,7,5,4,3,8,4,1,4,8,5,4,7,4,5,2,1,7,3,11144.44,632.28,7043008
pci_orig.bench,13074.12,465.75,6079410,"b;rwz;rs;rs;rwz;st;rs;f;b;b;f;st;f;st;rw;f;rf;rw;b;rs",1,6,4,4,6,5,4,7,1,1,7,5,7,5,2,7,3,2,1,4,11815.64,421.26,4974115
pci_orig.bench,13074.12,465.75,6079410,"st;f;f;b;rs;b;rw;f;st;f;rfz;rw;f;rw;f;rf;rs;rf;rfz;rw",5,7,7,1,4,1,2,7,5,7,8,2,7,2,7,3,4,3,8,2,11622.27,470.31,5462340
pci_orig.bench,13074.12,465.75,6079410,"st;rw;rwz;f;st;b;rf;rfz;f;st;b;rf;st;st;st;f;b;rwz;rfz;f",5,2,6,7,5,1,3,8,7,5,1,3,5,5,5,7,1,6,8,7,11454.14,626.30,7170204
pci_orig.bench,13074.12,465.75,6079410,"st;rw;st;b;rw;rs;rwz;rs;rwz;rf;rs;b;rf;rwz;rf;rs;f;rfz;f;rs",5,2,5,1,2,4,6,4,6,3,4,1,3,6,3,4,7,8,7,4,11666.94,424.96,4946384
pci_orig.bench,13074.12,465.75,6079410,"st;f;st;rs;rs;b;rs;b;b;rw;rs;rfz;f;rs;b;f;rs;st;f;rs",5,7,5,4,4,1,4,1,1,2,4,8,7,4,1,7,4,5,7,4,11463.15,552.40,6327576
pci_orig.bench,13074.12,465.75,6079410,"st;b;st;rwz;rs;b;rf;f;b;b;rs;st;rfz;f;st;st;st;st;st;st",5,1,5,6,4,1,3,7,1,1,4,5,8,7,5,5,5,5,5,5,11543.65,436.64,5032748
pci_orig.bench,13074.12,465.75,6079410,"st;rw;rf;rfz;rfz;st;rwz;rfz;rw;f;rwz;rw;st;rs;f;rwz;rs;f;rfz;rf",5,2,3,8,8,5,6,8,2,7,6,2,5,4,7,6,4,7,8,3,11465.17,573.42,6569445
pci_orig.bench,13074.12,465.75,6079410,"b;st;rf;st;rw;rs;rw;st;rwz;rs;rw;f;rfz;rf;rw;rs;b;f;st;f",1,5,3,5,2,4,2,5,6,4,2,7,8,3,2,4,1,7,5,7,11475.49,421.38,4830975
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rfz;rw;rwz;st;rs;rf;rs;rs;rf;b;rs;rw;b;f;rwz;rf;st;b",5,8,8,2,6,5,4,3,4,4,3,1,4,2,1,7,6,3,5,1,12064.61,412.36,4970368
pci_orig.bench,13074.12,465.75,6079410,"st;rf;st;rfz;rwz;rw;rf;rw;rs;st;rs;rwz;f;rs;rfz;f;st;f;rs;f",5,3,5,8,6,2,3,2,4,5,4,6,7,4,8,7,5,7,4,7,11792.56,476.46,5612992
pci_orig.bench,13074.12,465.75,6079410,"b;f;rwz;st;rw;st;st;rw;st;b;rwz;rs;f;b;rfz;f;st;b;rs;rw",1,7,6,5,2,5,5,2,5,1,6,4,7,1,8,7,5,1,4,2,11785.07,419.50,4937915
pci_orig.bench,13074.12,465.75,6079410,"b;f;st;f;rf;st;rfz;rw;f;f;rf;f;b;b;b;st;f;st;rf;f",1,7,5,7,3,5,8,2,7,7,3,7,1,1,1,5,7,5,3,7,11635.90,508.58,5910580
pci_orig.bench,13074.12,465.75,6079410,"st;b;f;rw;f;rfz;rw;rwz;st;rwz;rf;rs;b;st;rfz;rs;f;b;rw;rw",5,1,7,2,7,8,2,6,5,6,3,4,1,5,8,4,7,1,2,2,11780.08,422.35,4971160
pci_orig.bench,13074.12,465.75,6079410,"b;rwz;st;rs;rwz;rwz;st;rwz;rs;rwz;rwz;rfz;rs;rfz;rs;rf;st;f;rs;rw",1,6,5,4,6,6,5,6,4,6,6,8,4,8,4,3,5,7,4,2,11512.86,451.77,5191912
pci_orig.bench,13074.12,465.75,6079410,"b;rw;rwz;rs;rfz;rs;st;rfz;rs;rf;f;rs;rwz;rfz;rf;rs;rs;rw;rw;f",1,2,6,4,8,4,5,8,4,3,7,4,6,8,3,4,4,2,2,7,11646.78,436.20,5077656
pci_orig.bench,13074.12,465.75,6079410,"b;rw;st;st;f;rwz;rfz;rw;rf;f;rwz;rw;rs;b;rs;rfz;b;b;st;rw",1,2,5,5,7,6,8,2,3,7,6,2,4,1,4,8,1,1,5,2,11427.09,592.64,6764784
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rf;f;rs;b;rs;rw;rf;rw;f;rw;rs;st;rf;rw;f;b;rf;rwz",5,8,3,7,4,1,4,2,3,2,7,2,4,5,3,2,7,1,3,6,11965.44,422.29,5049230
pci_orig.bench,13074.12,465.75,6079410,"st;b;rw;b;rfz;rf;rf;rs;rs;b;rfz;f;rwz;st;rfz;f;st;st;st;rwz",5,1,2,1,8,3,3,4,4,1,8,7,6,5,8,7,5,5,5,6,11463.53,431.36,4940553
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rw;rw;rfz;rf;st;rf;rwz;st;rw;b;rf;rwz;rw;b;b;rwz;rs;rfz",5,8,2,2,8,3,5,3,6,5,2,1,3,6,2,1,1,6,4,8,11566.35,449.35,5193134
pci_orig.bench,13074.12,465.75,6079410,"b;f;b;f;rw;rw;f;st;f;rwz;rwz;b;rs;rw;rw;rw;rf;st;rwz;rfz",1,7,1,7,2,2,7,5,7,6,6,1,4,2,2,2,3,5,6,8,11702.94,433.55,5066966
pci_orig.bench,13074.12,465.75,6079410,"st;rs;rwz;rs;st;f;rfz;rf;rw;st;rw;rw;b;rwz;b;b;st;rs;rf;rw",5,4,6,4,5,7,8,3,2,5,2,2,1,6,1,1,5,4,3,2,11458.03,431.31,4938398
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rfz;rw;b;rfz;rf;rs;st;rfz;rwz;rwz;rs;rw;rwz;rwz;rfz;st;rs;rfz",5,8,8,2,1,8,3,4,5,8,6,6,4,2,6,6,8,5,4,8,11754.82,450.84,5289300
pci_orig.bench,13074.12,465.75,6079410,"b;st;rwz;st;f;f;rs;b;rs;f;rfz;b;rs;rf;rfz;rf;rs;rs;f;b",1,5,6,5,7,7,4,1,4,7,8,1,4,3,8,3,4,4,7,1,11187.78,628.49,7025436
pci_orig.bench,13074.12,465.75,6079410,"b;rwz;rfz;rf;rf;rf;rfz;rf;st;rwz;rw;rf;rs;rs;rw;rf;rw;rs;st;rwz",1,6,8,3,3,3,8,3,5,6,2,3,4,4,2,3,2,4,5,6,11433.59,461.08,5270613
pci_orig.bench,13074.12,465.75,6079410,"st;f;rfz;f;rfz;rf;rf;st;f;st;st;rw;rw;rw;rf;st;f;rs;rfz;st",5,7,8,7,8,3,3,5,7,5,5,2,2,2,3,5,7,4,8,5,11742.57,478.28,5612676
pci_orig.bench,13074.12,465.75,6079410,"b;rf;b;b;rs;rfz;f;b;f;rs;rw;rfz;rf;b;b;f;rwz;rf;rf;rf",1,3,1,1,4,8,7,1,7,4,2,8,3,1,1,7,6,3,3,3,11878.01,433.03,5143174
pci_orig.bench,13074.12,465.75,6079410,"b;rfz;rwz;rwz;st;rwz;st;rf;rs;f;rf;rf;f;rfz;rw;rs;rwz;rfz;rfz;rfz",1,8,6,6,5,6,5,3,4,7,3,3,7,8,2,4,6,8,8,8,11720.18,434.55,5086480
pci_orig.bench,13074.12,465.75,6079410,"st;rwz;rw;f;rs;st;rw;rs;st;b;rf;f;rw;rwz;b;rf;st;rw;rs;rfz",5,6,2,7,4,5,2,4,5,1,3,7,2,6,1,3,5,2,4,8,11520.66,449.39,5172480
pci_orig.bench,13074.12,465.75,6079410,"b;rfz;rw;b;st;f;f;rf;rwz;b;rf;f;b;rwz;st;st;rf;rfz;rfz;rfz",1,8,2,1,5,7,7,3,6,1,3,7,1,6,5,5,3,8,8,8,11993.15,420.71,5037060
pci_orig.bench,13074.12,465.75,6079410,"b;rf;rw;rfz;b;rs;rf;st;rf;st;rwz;rfz;rw;rw;st;rfz;rs;rfz;rwz;rwz",1,3,2,8,1,4,3,5,3,5,6,8,2,2,5,8,4,8,6,6,11991.08,452.33,5419932
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rw;rw;st;f;rf;rw;st;rfz;rs;b;st;rs;st;b;rfz;rwz;rwz;rfz",5,8,2,2,5,7,3,2,5,8,4,1,5,4,5,1,8,6,6,8,12058.62,435.56,5245230
pci_orig.bench,13074.12,465.75,6079410,"b;b;rf;b;st;rfz;rwz;rwz;f;st;f;rw;rf;rf;rf;rfz;f;st;rw;rf",1,1,3,1,5,8,6,6,7,5,7,2,3,3,3,8,7,5,2,3,11671.47,476.46,5555396
pci_orig.bench,13074.12,465.75,6079410,"b;rfz;rwz;rf;st;rfz;f;rfz;rw;rfz;st;f;b;rf;rs;f;b;st;rw;f",1,8,6,3,5,8,7,8,2,8,5,7,1,3,4,7,1,5,2,7,11703.78,431.07,5043993
pci_orig.bench,13074.12,465.75,6079410,"b;f;rw;st;rw;rs;rw;b;rwz;f;rwz;rs;rwz;rfz;rs;f;rfz;st;rwz;rfz",1,7,2,5,2,4,2,1,6,7,6,4,6,8,4,7,8,5,6,8,11419.02,637.85,7273903
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;rfz;f;st;st;rw;rw;b;rfz;st;rw;rw;st;rs;rs;b;st;f;rf",5,8,8,7,5,5,2,2,1,8,5,2,2,5,4,4,1,5,7,3,11601.38,478.28,5545278
pci_orig.bench,13074.12,465.75,6079410,"st;rs;rwz;rf;b;rs;rwz;rw;st;st;rwz;f;st;rs;rf;rw;rw;st;f;rfz",5,4,6,3,1,4,6,2,5,5,6,7,5,4,3,2,2,5,7,8,11568.61,445.08,5147760
pci_orig.bench,13074.12,465.75,6079410,"st;st;st;rfz;rf;rs;st;st;rf;rfz;rw;rs;rs;rs;b;f;f;rwz;rw;f",5,5,5,8,3,4,5,5,3,8,2,4,4,4,1,7,7,6,2,7,11452.07,584.53,6687968
pci_orig.bench,13074.12,465.75,6079410,"st;rf;rw;rw;rf;rw;rw;rs;rs;rwz;rwz;rs;b;b;b;f;f;st;rw;st",5,3,2,2,3,2,2,4,4,6,6,4,1,1,1,7,7,5,2,5,11678.37,432.46,5044896
pci_orig.bench,13074.12,465.75,6079410,"b;b;rfz;st;rw;rfz;rwz;rs;b;st;st;st;rfz;rf;b;f;rw;f;rwz;rf",1,1,8,5,2,8,6,4,1,5,5,5,8,3,1,7,2,7,6,3,11673.17,402.98,4692546
pci_orig.bench,13074.12,465.75,6079410,"st;f;rs;rf;rf;f;rfz;rfz;rfz;f;rs;rwz;rwz;rfz;b;rwz;b;rf;f;rw",5,7,4,3,3,7,8,8,8,7,4,6,6,8,1,6,1,3,7,2,11505.27,445.85,5119725
pci_orig.bench,13074.12,465.75,6079410,"b;rw;rwz;rw;rw;rf;st;rfz;st;rf;rfz;f;st;b;b;rwz;st;rwz;st;f",1,2,6,2,2,3,5,8,5,3,8,7,5,1,1,6,5,6,5,7,11884.17,426.75,5062584
pci_orig.bench,13074.12,465.75,6079410,"st;f;rwz;st;rf;rwz;rf;rf;rwz;rw;rs;rs;rfz;rfz;b;rw;rw;rfz;rf;rw",5,7,6,5,3,6,3,3,6,2,4,4,8,8,1,2,2,8,3,2,11569.96,435.02,5032515
pci_orig.bench,13074.12,465.75,6079410,"b;rw;st;rw;rwz;rw;rs;rw;rwz;st;f;b;f;rwz;st;rw;st;rfz;rw;rs",1,2,5,2,6,2,4,2,6,5,7,1,7,6,5,2,5,8,2,4,11824.05,437.15,5167088
pci_orig.bench,13074.12,465.75,6079410,"st;f;rwz;f;rfz;rf;st;f;f;rfz;st;rfz;f;rf;rwz;st;rfz;f;rs;b",5,7,6,7,8,3,5,7,7,8,5,8,7,3,6,5,8,7,4,1,11333.27,630.52,7139790
pci_orig.bench,13074.12,465.75,6079410,"b;f;f;rwz;rf;rs;rw;rwz;st;st;rfz;rfz;rs;rw;st;rw;rf;rw;st;st",1,7,7,6,3,4,2,6,5,5,8,8,4,2,5,2,3,2,5,5,11886.43,438.12,5206068
pci_orig.bench,13074.12,465.75,6079410,"b;b;st;rwz;rwz;rwz;st;rwz;rwz;rfz;st;rwz;f;st;rwz;f;rs;rf;rs;b",1,1,5,6,6,6,5,6,6,8,5,6,7,5,6,7,4,3,4,1,11596.15,445.97,5160220
pci_orig.bench,13074.12,465.75,6079410,"st;st;rw;rf;rs;rs;st;rwz;rs;rw;rwz;b;rf;b;st;rw;b;rfz;rf;b",5,5,2,3,4,4,5,6,4,2,6,1,3,1,5,2,1,8,3,1,11454.43,448.09,5131392
pci_orig.bench,13074.12,465.75,6079410,"b;f;rwz;rf;f;rf;rfz;rfz;rf;rwz;f;rf;rf;st;rwz;rwz;rwz;rwz;f;rwz",1,7,6,3,7,3,8,8,3,6,7,3,3,5,6,6,6,6,7,6,11041.13,633.01,6988953
pci_orig.bench,13074.12,465.75,6079410,"st;f;rs;rs;rwz;f;rf;rf;rwz;rs;rf;rs;f;rf;st;rs;rf;rwz;rwz;rf",5,7,4,4,6,7,3,3,6,4,3,4,7,3,5,4,3,6,6,3,11118.59,634.39,7048812
pci_orig.bench,13074.12,465.75,6079410,"b;st;b;rs;rf;rf;b;b;st;rf;f;st;st;rfz;rs;rfz;rf;rf;rf;rs",1,5,1,4,3,3,1,1,5,3,7,5,5,8,4,8,3,3,3,4,11860.43,465.75,5514900
pci_orig.bench,13074.12,465.75,6079410,"st;st;b;rwz;rw;rwz;rs;rwz;st;rfz;b;rwz;f;rw;rwz;rw;rfz;rf;b;rfz",5,5,1,6,2,6,4,6,5,8,1,6,7,2,6,2,8,3,1,8,11727.10,417.65,4890159
pci_orig.bench,13074.12,465.75,6079410,"st;rfz;b;rw;b;st;rf;rf;f;rwz;b;rwz;b;rw;st;st;rw;f;rf;b",5,8,1,2,1,5,3,3,7,6,1,6,1,2,5,5,2,7,3,1,11625.67,411.63,4777875
pci_orig.bench,13074.12,465.75,6079410,"b;rs;rs;st;rs;f;rfz;rf;rw;rwz;b;f;b;rwz;rs;st;rw;rs;rfz;st",1,4,4,5,4,7,8,3,2,6,1,7,1,6,4,5,2,4,8,5,11896.39,430.59,5115280
pci_orig.bench,13074.12,465.75,6079410,"st;rwz;f;rwz;rs;f;rw;b;f;rwz;st;b;f;rfz;st;st;rwz;f;b;b",5,6,7,6,4,7,2,1,7,6,5,1,7,8,5,5,6,7,1,1,11228.83,612.63,6871536
pci_orig.bench,13074.12,465.75,6079410,"st;rs;st;rfz;b;rs;st;f;rs;st;rwz;b;rwz;f;b;f;st;rs;rfz;rwz",5,4,5,8,1,4,5,7,4,5,6,1,6,7,1,7,5,4,8,6,12308.56,404.25,4972432
pci_orig.bench,13074.12,465.75,6079410,"st;rs;st;rw;rs;f;rwz;rw;st;rw;b;rwz;b;f;rs;b;rwz;rfz;f;st",5,4,5,2,4,7,6,2,5,2,1,6,1,7,4,1,6,8,7,5,11466.77,484.68,5549544
pci_orig.bench,13074.12,465.75,6079410,"st;rwz;rs;st;rwz;b;rfz;rs;b;b;f;rw;rf;rwz;f;rwz;b;rw;rw;b",5,6,4,5,6,1,8,4,1,1,7,2,3,6,7,6,1,2,2,1,11436.98,419.89,4791684
pci_orig.bench,13074.12,465.75,6079410,"b;st;rf;b;rf;b;st;f;rwz;b;rf;b;f;b;rfz;rf;rfz;f;b;rs",1,5,3,1,3,1,5,7,6,1,3,1,7,1,8,3,8,7,1,4,11464.24,457.20,5239048
pci_orig.bench,13074.12,465.75,6079410,"st;rs;f;rwz;st;rw;f;f;rfz;rw;b;rs;rwz;rfz;f;rw;st;st;rw;b",5,4,7,6,5,2,7,7,8,2,1,4,6,8,7,2,5,5,2,1,11697.83,424.28,4959528
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;f;rw;rf;b;rs;st;rw;f;rwz;f;rs;rwz;rwz;f;rf;f;st;rw;st",5,7,2,3,1,4,5,2,7,6,7,4,6,6,7,3,7,5,2,5,23741.96,605.50,14363305
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rfz;rfz;rwz;rwz;rfz;rwz;rs;rs;rs;b;b;rfz;rwz;rwz;rw;rf;rf;rf",1,1,8,8,6,6,8,6,4,4,4,1,1,8,6,6,2,3,3,3,22971.31,603.38,13851513
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;b;st;b;st;st;b;rfz;rwz;rw;rfz;rwz;rfz;f;rwz;rwz;b;rs;rwz",5,4,1,5,1,5,5,1,8,6,2,8,6,8,7,6,6,1,4,6,22682.74,602.39,13654564
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;b;rs;f;rf;rfz;st;rw;rwz;rwz;rwz;rs;b;rf;b;rfz;rfz;b;rs",5,8,1,4,7,3,8,5,2,6,6,6,4,1,3,1,8,8,1,4,21609.45,572.72,12360348
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rf;rw;b;f;rf;rfz;rwz;rwz;rwz;rw;rfz;rf;b;rf;rwz;rfz;rwz;st",5,3,3,2,1,7,3,8,6,6,6,2,8,3,1,3,6,8,6,5,22760.09,624.25,14202240
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rfz;rf;rw;f;rwz;rf;b;rwz;rs;rw;rw;rs;b;f;f;rw;rwz;rs;rf",5,8,3,2,7,6,3,1,6,4,2,2,4,1,7,7,2,6,4,3,22973.47,582.82,13370286
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rf;rf;f;rw;f;rf;rw;rf;rf;rfz;rfz;b;rw;rf;rw;b;rs;rf",5,3,3,3,7,2,7,3,2,3,3,8,8,1,2,3,2,1,4,3,21856.47,598.19,13069888
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;rf;st;f;rfz;rs;f;rfz;rs;rwz;f;b;b;rw;rwz;rs;rf;f;rwz",1,8,3,5,7,8,4,7,8,4,6,7,1,1,2,6,4,3,7,6,22850.45,618.80,14121300
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;f;rs;f;rf;rf;rfz;f;rf;rw;f;rfz;rwz;rfz;f;rf;b;rs;rwz;st",5,7,4,7,3,3,8,7,3,2,7,8,6,8,7,3,1,4,6,5,21890.05,614.45,13440460
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rs;rwz;rfz;rw;rs;st;rf;f;b;rs;rs;st;st;rfz;st;f;rwz;b",5,6,4,6,8,2,4,5,3,7,1,4,4,5,5,8,5,7,6,1,22078.27,569.76,12562382
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;st;rw;rwz;rwz;rfz;rfz;b;st;b;rwz;f;rf;b;st;rw;rfz;st;rwz",1,7,5,2,6,6,8,8,1,5,1,6,7,3,1,5,2,8,5,6,21651.84,644.58,13943244
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;rf;b;st;rwz;rf;rf;rfz;f;st;rf;f;rw;rs;f;rw;f;rs;rwz",1,2,3,1,5,6,3,3,8,7,5,3,7,2,4,7,2,7,4,6,23046.64,653.30,15049038
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rs;rs;rfz;rs;rw;rfz;rfz;rs;b;st;rwz;rf;st;b;rs;rs;rf;f",1,1,4,4,8,4,2,8,8,4,1,5,6,3,5,1,4,4,3,7,22214.09,582.08,12928548
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rs;st;st;f;rf;rw;b;f;rwz;rs;rw;rs;b;f;st;rw;rw;rs;rwz",1,4,5,5,7,3,2,1,7,6,4,2,4,1,7,5,2,2,4,6,22900.61,586.72,13419400
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;st;rf;rfz;rs;f;st;rfz;rf;f;rw;f;f;rs;st;rw;b;rfz;rs;rwz",1,5,3,8,4,7,5,8,3,7,2,7,7,4,5,2,1,8,4,6,22979.36,643.19,14775497
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;st;rf;rw;rs;rw;rwz;f;rfz;rwz;rs;rwz;rs;st;rw;rf;rs;rs;rfz",5,4,5,3,2,4,2,6,7,8,6,4,6,4,5,2,3,4,4,8,23381.96,594.53,13888314
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rf;rfz;b;rs;f;rs;b;f;rwz;rwz;rf;st;rs;rf;b;rs;rf;st;st",1,3,8,1,4,7,4,1,7,6,6,3,5,4,3,1,4,3,5,5,21270.55,626.35,13315020
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rs;st;b;st;rf;rwz;st;f;st;rfz;f;rwz;f;st;rf;rw;f;st",5,3,4,5,1,5,3,6,5,7,5,8,7,6,7,5,3,2,7,5,23912.78,627.69,14992824
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;st;rs;f;rwz;rw;rs;st;rwz;rfz;rwz;rwz;rs;rwz;st;rwz;rfz;b;b;f",5,5,4,7,6,2,4,5,6,8,6,6,4,6,5,6,8,1,1,7,23018.24,561.60,12913098
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;f;rwz;rf;f;rwz;st;f;f;rfz;b;rs;rf;rwz;rf;f;b;rfz;b",1,1,7,6,3,7,6,5,7,7,8,1,4,3,6,3,7,1,8,1,22608.76,575.38,12999600
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;st;f;rs;rwz;rfz;rwz;rw;rwz;rw;rfz;st;rf;f;rfz;rf;rf;rf;rf;rf",5,5,7,4,6,8,6,2,6,2,8,5,3,7,8,3,3,3,3,3,22145.84,596.98,13198420
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;b;rf;f;b;rf;rwz;f;rw;rwz;rfz;f;rfz;rfz;st;rw;rw;rw;rf",1,7,1,3,7,1,3,6,7,2,6,8,7,8,8,5,2,2,2,3,23806.41,592.13,14093152
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;st;rfz;rwz;st;rf;b;rwz;rfz;b;st;rf;f;rf;rs;rs;rfz;st;rw",5,6,5,8,6,5,3,1,6,8,1,5,3,7,3,4,4,8,5,2,21333.53,605.75,12906465
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rf;rs;b;rw;f;rwz;rw;rw;rwz;rf;rw;b;rs;st;f;b;st;rwz;rfz",5,3,4,1,2,7,6,2,2,6,3,2,1,4,5,7,1,5,6,8,23397.10,593.01,13874421
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rw;b;b;rw;rw;rf;rwz;rwz;rw;b;f;rwz;rf;st;f;rfz;rs;b;rwz",5,2,1,1,2,2,3,6,6,2,1,7,6,3,5,7,8,4,1,6,23032.71,613.46,14118616
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;rwz;f;rs;b;rs;rs;f;rs;f;st;rw;rs;rs;rw;rw;rf;rfz;f",1,2,6,7,4,1,4,4,7,4,7,5,2,4,4,2,2,3,8,7,22308.52,638.10,14232504
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;st;rs;rfz;st;f;f;rf;st;rfz;rwz;rs;rs;rs;rwz;rfz;f;st;st;rfz",1,5,4,8,5,7,7,3,5,8,6,4,4,4,6,8,7,5,5,8,22925.32,601.99,13777925
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;b;rs;rfz;rw;st;rs;b;rw;rf;rs;st;rwz;rfz;b;rwz;rfz;rfz;f",1,8,1,4,8,2,5,4,1,2,3,4,5,6,8,1,6,8,8,7,22871.08,603.19,13791213
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rf;b;rfz;f;rfz;rfz;rfz;f;rwz;st;b;st;rfz;rw;b;rwz;rwz;rw;rs",1,3,1,8,7,8,8,8,7,6,5,1,5,8,2,1,6,6,2,4,23341.96,589.75,13747849
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;f;b;rf;rw;f;rwz;rw;rs;st;f;b;f;b;rs;rfz;rs;b;rfz;f",1,7,1,3,2,7,6,2,4,5,7,1,7,1,4,8,4,1,8,7,22064.08,582.22,12841248
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;b;rwz;rw;rf;rs;rs;f;rf;f;rw;rfz;rfz;rs;rs;rfz;rf;rw;rfz;rwz",5,1,6,2,3,4,4,7,3,7,2,8,8,4,4,8,3,2,8,6,22559.23,646.98,14573114
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;rfz;rfz;b;rf;rwz;rs;f;b;st;rf;rs;rf;b;b;st;rfz;st;rf",1,8,8,8,1,3,6,4,7,1,5,3,4,3,1,1,5,8,5,3,22219.58,602.08,13375838
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rw;rs;rw;rw;rfz;st;rfz;rw;rf;f;rw;st;rfz;st;rf;rw;b;rwz;st",1,2,4,2,2,8,5,8,2,3,7,2,5,8,5,3,2,1,6,5,23620.53,600.64,14172000
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rf;rwz;rfz;rs;rs;rwz;rwz;rw;rw;rs;rf;f;rf;f;f;st;rwz;rf",1,1,3,6,8,4,4,6,6,2,2,4,3,7,3,7,7,5,6,3,22762.49,644.33,14658728
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;b;rw;rw;b;rfz;rf;rs;rf;rfz;rf;rs;rfz;rw;b;b;b;rwz;f;st",1,1,2,2,1,8,3,4,3,8,3,4,8,2,1,1,1,6,7,5,22574.50,667.06,15056858
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rs;rf;b;rfz;rwz;rs;rw;f;rfz;rfz;rs;rw;rs;rs;rw;b;rf;rwz;rw",5,4,3,1,8,6,4,2,7,8,8,4,2,4,4,2,1,3,6,2,22456.83,607.63,13630792
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;f;rfz;b;rw;rs;rs;rf;rwz;rf;rw;rf;rf;rs;rwz;rwz;rwz;rw;f;f",5,7,8,1,2,4,4,3,6,3,2,3,3,4,6,6,6,2,7,7,23312.19,637.97,14849744
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rw;f;st;rw;f;f;rf;rfz;f;st;b;b;rf;st;rwz;rwz;st;rfz;rf",5,2,7,5,2,7,7,3,8,7,5,1,1,3,5,6,6,5,8,3,22438.90,622.80,13956436
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;st;rf;rf;st;f;b;b;f;f;rs;f;rf;st;rfz;rfz;st;rf;rw;st",1,5,3,3,5,7,1,1,7,7,4,7,3,5,8,8,5,3,2,5,22641.49,597.44,13516677
aes_secworks_orig.bench,27728.00,645.13,17884560,"b;rfz;b;f;rf;rw;rfz;b;rw;b;st;f;rs;b;rf;b;rfz;f;rw;rf",1,8,1,7,3,2,8,1,2,1,5,7,4,1,3,1,8,7,2,3,22016.99,594.25,13077504
aes_secworks_orig.bench,27728.00,645.13,17884560,"st;rwz;rf;f;rwz;rwz;rf;st;rwz;rf;rwz;f;rw;st;f;rw;b;rs;rf;st",5,6,3,7,6,6,3,5,6,3,6,7,2,5,7,2,1,4,3,5,22356.07,564.68,12608784
